CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,District,Longitude,Latitude
11/9/2019,7:30:00,5C,5500 MIDWOOD AVE,BURGLARY,I,NA,NORTHERN,-76.60042471,39.35713098
11/9/2019,17:30:00,6E,300 S AUGUSTA AVE,LARCENY,O,NA,SOUTHWEST,-76.68462255,39.2804669
11/9/2019,23:00:00,6D,0 E LEXINGTON ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.61503111,39.29101868
11/9/2019,18:00:00,6E,1900 SWANSEA RD,LARCENY,O,NA,NORTHEAST,-76.57976643,39.35569151
11/9/2019,18:00:00,6D,38TH ST & TUDOR ARMS AV,LARCENY FROM AUTO,O,NA,NORTHERN,-76.6258875,39.334563
11/9/2019,19:00:00,6F,1700 THAMES ST,LARCENY,O,NA,SOUTHEAST,-76.59260799,39.28190771
11/9/2019,21:30:00,6E,300 S NEWKIRK ST,LARCENY,O,NA,SOUTHEAST,-76.55662329,39.28873383
11/9/2019,15:30:00,7A,CHESTER ST & E PRATT ST,AUTO THEFT,O,NA,SOUTHEAST,-76.587282,39.289482
11/9/2019,1:30:00,4E,5400 PARK HEIGHTS AVE,COMMON ASSAULT,I,NA,NORTHWEST,-76.68091751,39.35039941
11/9/2019,17:00:00,7A,900 N CALVERT ST,AUTO THEFT,O,NA,CENTRAL,-76.61310539,39.29986377
11/9/2019,6:23:00,6C,3600 DOLFIELD AVE,LARCENY,O,NA,NORTHWEST,-76.67549395,39.33603764
11/9/2019,6:35:00,7A,1300 BAYARD ST,AUTO THEFT,O,NA,SOUTHERN,-76.63563922,39.27866102
11/9/2019,15:00:00,6G,1800 RAMSAY ST,LARCENY,I,NA,SOUTHERN,-76.64592409,39.2832317
11/9/2019,1:50:00,4E,4800 MIDLINE RD,COMMON ASSAULT,I,NA,NORTHEAST,-76.53648942,39.32315972
11/9/2019,16:50:00,3B,5600 LOCH RAVEN BLVD,ROBBERY - STREET,I,NA,NORTHEAST,-76.58845046,39.35970173
11/9/2019,23:00:00,4E,1200 SLATER RD,COMMON ASSAULT,I,NA,SOUTHERN,-76.63218837,39.24906879
11/9/2019,15:10:00,6J,3400 N CHARLES ST,LARCENY,O,NA,NORTHERN,-76.61799841,39.32953942
11/9/2019,18:15:00,3AF,600 S LEHIGH ST,ROBBERY - STREET,O,FIREARM,SOUTHEAST,-76.5579168,39.28577284
11/9/2019,3:31:00,4C,0 S CALVERT ST,AGG. ASSAULT,O,OTHER,CENTRAL,-76.61210753,39.28821826
11/9/2019,2:08:00,7A,3700 SPRINGWOOD AVE,AUTO THEFT,O,NA,NORTHEAST,-76.54388636,39.35015291
11/9/2019,12:00:00,6J,600 E PRATT ST,LARCENY,O,NA,CENTRAL,-76.60771899,39.28680578
11/9/2019,13:30:00,3B,600 FALLSWAY,ROBBERY - STREET,O,NA,EASTERN,-76.60998443,39.29636449
11/9/2019,17:45:00,4D,1300 VALLEY ST,AGG. ASSAULT,I,HANDS,EASTERN,-76.60519386,39.30534932
11/9/2019,5:01:00,3AF,1900 BELAIR RD,ROBBERY - STREET,O,FIREARM,EASTERN,-76.58403049,39.31269579
11/9/2019,12:40:00,6J,200 S EXETER ST,LARCENY,O,NA,SOUTHEAST,-76.60156398,39.28784008
11/9/2019,13:30:00,4E,800 N STREEPER ST,COMMON ASSAULT,I,NA,EASTERN,-76.57751803,39.30065052
11/9/2019,5:28:00,4D,1600 DARLEY AVE,AGG. ASSAULT,I,HANDS,EASTERN,-76.59452252,39.3147759
11/9/2019,20:30:00,5B,3100 RAVENWOOD AVE,BURGLARY,I,NA,NORTHEAST,-76.58001175,39.31521797
11/9/2019,21:45:00,5D,2500 N CHARLES ST,BURGLARY,I,NA,NORTHERN,-76.61697194,39.31852424
11/9/2019,13:07:00,4C,1200 W NORTH AVE,AGG. ASSAULT,O,OTHER,WESTERN,-76.63782344,39.31033788
11/9/2019,19:10:00,4E,600 FALLSWAY,COMMON ASSAULT,I,NA,EASTERN,-76.61031834,39.29713485
11/9/2019,18:30:00,6D,LOMBARD ST & S BOULDIN ST,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.571064,39.291264
11/9/2019,16:45:00,6G,400 E CROSS ST,LARCENY,I,NA,SOUTHERN,-76.60874707,39.27732468
11/9/2019,13:05:00,4A,1300 W BALTIMORE ST,AGG. ASSAULT,I,FIREARM,WESTERN,-76.6382209,39.28848739
11/9/2019,20:15:00,4C,300 DENISON ST,AGG. ASSAULT,O,OTHER,SOUTHWEST,-76.67447138,39.29112694
11/9/2019,22:00:00,6D,1700 PARK AVE,LARCENY FROM AUTO,O,NA,CENTRAL,-76.62745978,39.30939373
11/9/2019,8:00:00,6D,1700 PARK AVE,LARCENY FROM AUTO,I,NA,CENTRAL,-76.62745978,39.30939373
11/9/2019,18:00:00,5D,300 TUNBRIDGE RD,BURGLARY,O,NA,NORTHERN,-76.61173596,39.35704225
11/9/2019,20:00:00,6J,3100 REMINGTON AVE,LARCENY,O,NA,NORTHERN,-76.62384546,39.32417172
11/9/2019,19:00:00,5D,5100 SAINT ALBANS WAY,BURGLARY,I,NA,NORTHERN,-76.62072888,39.35616292
11/9/2019,16:50:00,4E,RD & NICHOLAS AV,COMMON ASSAULT,O,NA,NORTHEAST,-76.564107,39.329217
11/9/2019,18:40:00,5D,2500 N CHARLES ST,BURGLARY,I,NA,NORTHERN,-76.61697194,39.31852424
11/9/2019,10:00:00,6D,400 BRUNSWICK ST,LARCENY FROM AUTO,O,NA,SOUTHWEST,-76.66001328,39.28031074
11/9/2019,12:30:00,6J,2800 DENHAM CIR N,LARCENY,O,NA,SOUTHERN,-76.62860927,39.24560892
11/9/2019,0:54:00,4A,4600 HARFORD RD,AGG. ASSAULT,I,FIREARM,NORTHEAST,-76.5690292,39.34279614
11/9/2019,18:00:00,5E,3700 W BELVEDERE AVE,BURGLARY,O,NA,NORTHWEST,-76.68057703,39.34617837
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,I,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,18:45:00,7A,5500 FERNPARK AVE,AUTO THEFT,O,NA,NORTHWEST,-76.70761572,39.33165371
11/8/2019,9:30:00,3AF,0 E REDWOOD ST,ROBBERY - STREET,O,FIREARM,CENTRAL,-76.614701,39.288798
11/8/2019,10:53:00,3AF,CHARLES ST & E FAYETTE ST,ROBBERY - STREET,O,FIREARM,CENTRAL,-76.6151865,39.290364
11/8/2019,22:00:00,7A,EATON ST & CLAREMONT ST,AUTO THEFT,O,NA,SOUTHEAST,-76.5654705,39.289527
11/8/2019,18:00:00,6D,4600 SCHENLEY RD,LARCENY FROM AUTO,O,NA,NORTHERN,-76.631238,39.34763284
11/8/2019,20:00:00,6D,EUTAW ST & W BALTIMORE ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.620915,39.289311
11/8/2019,17:59:00,4C,2900 ROCKROSE AVE,AGG. ASSAULT,I,OTHER,NORTHWEST,-76.66203847,39.3289597
11/8/2019,16:40:00,7A,3300 POWHATAN AVE,AUTO THEFT,O,NA,NORTHWEST,-76.67376579,39.32055875
11/8/2019,23:19:00,3B,3400 PARK HEIGHTS AVE,ROBBERY - STREET,O,NA,NORTHWEST,-76.65772543,39.32625592
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,16:00:00,6G,5000 SINCLAIR LN,LARCENY,I,NA,NORTHEAST,-76.54836606,39.322112
11/8/2019,1:19:00,3AK,500 CUMBERLAND ST,ROBBERY - STREET,O,KNIFE,CENTRAL,-76.64074567,39.31001506
11/8/2019,21:30:00,7A,1400 AISQUITH ST,AUTO THEFT,O,NA,EASTERN,-76.6022752,39.30686178
11/8/2019,20:20:00,7A,0 WHEELER AVE,AUTO THEFT,O,NA,WESTERN,-76.654395,39.288144
11/8/2019,23:50:00,4C,3000 THORNDALE AV,AGG. ASSAULT,I,OTHER,NORTHWEST,-76.66916622,39.34704209
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,21:26:00,6G,6100 HARFORD RD,LARCENY,O,NA,NORTHEAST,-76.55603141,39.35847736
11/8/2019,1:00:00,7A,2800 E FAIRMOUNT AVE,AUTO THEFT,O,NA,SOUTHEAST,-76.57734201,39.29336845
11/8/2019,0:49:00,6D,4400 SAINT THOMAS AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.55751293,39.32978294
11/8/2019,16:00:00,3P,3200 WASHINGTON BLVD,ROBBERY - STREET,O,NA,SOUTHWEST,-76.66312389,39.25803068
11/8/2019,23:59:00,6E,AV & BRENDAN AV,LARCENY,O,NA,NORTHEAST,-76.570497,39.322836
11/8/2019,13:50:00,4E,5200 MORAVIA RD,COMMON ASSAULT,O,NA,NORTHEAST,-76.5497921,39.32402525
11/8/2019,23:59:00,6D,2500 LIBERTY HEIGHTS AVE,LARCENY FROM AUTO,O,NA,NORTHWEST,-76.65583976,39.31949752
11/8/2019,12:50:00,6J,2300 ATLANTIC AV,LARCENY,O,NA,SOUTHERN,-76.64827388,39.26118259
11/8/2019,16:30:00,6J,4600 MARLENE MW,LARCENY,I,NA,SOUTHEAST,-76.55745512,39.29032999
11/8/2019,17:15:00,6C,600 S EXETER ST,LARCENY,I,NA,SOUTHEAST,-76.60033119,39.28391762
11/8/2019,23:23:00,3B,2300 FREDERICK AVE,ROBBERY - STREET,O,NA,SOUTHWEST,-76.65280811,39.28486982
11/8/2019,17:30:00,3AK,5000 PULASKI HWY,ROBBERY - STREET,O,KNIFE,EASTERN,-76.55468357,39.29977223
11/8/2019,14:32:00,4E,6700 BRENTWOOD AVE,COMMON ASSAULT,I,NA,SOUTHEAST,-76.53058364,39.27275381
11/8/2019,14:30:00,6J,3600 GARRISON BLVD,LARCENY,O,NA,NORTHWEST,-76.68234315,39.3295775
11/8/2019,6:05:00,7A,4900 LOCH RAVEN BLVD,AUTO THEFT,O,NA,NORTHEAST,-76.59105007,39.35007873
11/8/2019,22:30:00,6E,2000 PARK AVE,LARCENY,O,NA,CENTRAL,-76.62824949,39.31283226
11/8/2019,16:41:00,4E,3100 W NORTH AVE,COMMON ASSAULT,O,NA,SOUTHWEST,-76.66940297,39.30910953
11/8/2019,18:18:00,4E,2600 SAINT BENEDICT ST,COMMON ASSAULT,O,NA,SOUTHWEST,-76.65839937,39.27887532
11/8/2019,20:00:00,4D,ST & N ELLAMONT ST,AGG. ASSAULT,O,HANDS,SOUTHWEST,-76.670694,39.305079
11/8/2019,20:00:00,7A,2000 E LANVALE ST,AUTO THEFT,O,NA,EASTERN,-76.58995857,39.3098671
11/8/2019,6:30:00,6D,3400 RAMONA AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.5634018,39.32309417
11/8/2019,12:27:00,6D,5900 RADECKE AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53259317,39.3306926
11/8/2019,0:00:00,7A,2700 BAKER ST,AUTO THEFT,O,NA,SOUTHWEST,-76.66313701,39.30598301
11/8/2019,17:24:00,6J,1500 N ELLWOOD AVE,LARCENY,I,NA,EASTERN,-76.57399589,39.30839146
11/8/2019,19:30:00,6E,1500 CARSWELL ST,LARCENY,O,NA,NORTHEAST,-76.59616173,39.32313976
11/8/2019,17:31:00,5B,1300 WILDWOOD PKWY,BURGLARY,I,NA,SOUTHWEST,-76.68360848,39.30072017
11/8/2019,17:31:00,4E,1300 WILDWOOD PKWY,COMMON ASSAULT,I,NA,SOUTHWEST,-76.68360848,39.30072017
11/8/2019,16:00:00,6G,600 E 29TH ST,LARCENY,I,NA,NORTHERN,-76.60841681,39.32386173
11/8/2019,20:00:00,6D,600 SAINT JOHNS RD,LARCENY FROM AUTO,O,NA,NORTHERN,-76.6306,39.35507361
11/8/2019,4:39:00,4A,2800 HARLEM AVE,AGG. ASSAULT,O,FIREARM,WESTERN,-76.66310297,39.29560051
11/8/2019,13:04:00,4E,FALLS PY & REISTERSTOWN RD,COMMON ASSAULT,I,NA,WESTERN,-76.6506105,39.316788
11/8/2019,2:15:00,5C,1800 W FAYETTE ST,BURGLARY,I,NA,WESTERN,-76.64614429,39.28943025
11/8/2019,19:30:00,6J,700 S EDEN ST,LARCENY,I,NA,SOUTHEAST,-76.59805773,39.2826078
11/8/2019,21:00:00,6E,7100 HARFORD RD,LARCENY,O,NA,NORTHEAST,-76.54824669,39.36747156
11/8/2019,10:31:00,4E,6600 KNOTTWOOD CT,COMMON ASSAULT,I,NA,NORTHEAST,-76.5684096,39.3679661
11/8/2019,22:00:00,4B,4100 BELAIR RD,AGG. ASSAULT,O,KNIFE,NORTHEAST,-76.56680845,39.32710445
11/8/2019,18:30:00,6E,1100 N GILMOR ST,LARCENY,O,NA,WESTERN,-76.64315188,39.30148683
11/8/2019,7:50:00,4C,5400 WOODMONT AVE,AGG. ASSAULT,O,OTHER,NORTHEAST,-76.5906362,39.35524053
11/8/2019,18:30:00,6D,3500 SHANNON DR,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.5615522,39.3223353
11/8/2019,17:45:00,5D,2800 SAINT LO DR,BURGLARY,I,NA,NORTHEAST,-76.58710761,39.31882485
11/8/2019,14:20:00,4E,2000 LINDEN AVE,COMMON ASSAULT,I,NA,CENTRAL,-76.632696,39.31095664
11/8/2019,20:20:00,3B,0 WHEELER AVE,ROBBERY - STREET,O,NA,WESTERN,-76.654395,39.288144
11/8/2019,23:00:00,4E,200 S SPRING CT,COMMON ASSAULT,I,NA,SOUTHEAST,-76.59823073,39.28864002
11/8/2019,12:30:00,6D,100 W MONUMENT ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.61709413,39.29739803
11/8/2019,15:38:00,6J,2600 GATEHOUSE DR,LARCENY,I,NA,NORTHWEST,-76.70467267,39.32022689
11/8/2019,23:30:00,3B,100 W LAFAYETTE AVE,ROBBERY - STREET,O,NA,CENTRAL,-76.62151628,39.30884344
11/8/2019,23:00:00,4E,3000 S HANOVER ST,COMMON ASSAULT,I,NA,SOUTHERN,-76.61495571,39.25139129
11/8/2019,9:20:00,6C,3700 BOSTON ST,LARCENY,I,NA,SOUTHEAST,-76.56528213,39.27705117
11/8/2019,12:17:00,4C,MARTIN LUTHER KING JR BL & N HOWARD ST,AGG. ASSAULT,O,OTHER,CENTRAL,-76.6203075,39.301749
11/8/2019,4:12:00,5B,400 S WASHINGTON ST,BURGLARY,I,NA,SOUTHEAST,-76.58948524,39.29590617
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,I,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,0:30:00,6D,3500 SHANNON DR,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.56086696,39.32107902
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/8/2019,1:50:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/7/2019,21:16:00,4B,1200 N WOODINGTON RD,AGG. ASSAULT,I,KNIFE,SOUTHWEST,-76.686699,39.30105491
11/7/2019,2:00:00,4D,700 WILDWOOD PKWY,AGG. ASSAULT,I,HANDS,SOUTHWEST,-76.68387774,39.29561598
11/7/2019,1:00:00,4E,2100 TUCKER LN,COMMON ASSAULT,I,NA,SOUTHWEST,-76.70146039,39.30985245
11/7/2019,4:00:00,3AF,1800 N PATTERSON PARK AVE,ROBBERY - STREET,O,FIREARM,EASTERN,-76.58593876,39.31104588
11/7/2019,8:00:00,5A,2800 RUSCOMBE LN,BURGLARY,I,NA,NORTHERN,-76.66345541,39.34811509
11/7/2019,21:00:00,6D,3300 SHANNON DR,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.56343847,39.32414151
11/7/2019,21:00:00,6D,3300 SHANNON DR,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.56343847,39.32414151
11/7/2019,7:00:00,7A,3500 E LOMBARD ST,AUTO THEFT,O,NA,SOUTHEAST,-76.56796176,39.29146067
11/7/2019,16:00:00,5D,4700 LIBERTY HEIGHTS AVE,BURGLARY,I,NA,NORTHWEST,-76.69610277,39.33161044
11/7/2019,15:00:00,1A,4400 FAIRHAVEN AV,HOMICIDE,Inside,FIREARM,SOUTHERN,-76.59011225,39.22587077
11/7/2019,19:45:00,7A,2800 N CALVERT ST,AUTO THEFT,O,NA,NORTHERN,-76.61447081,39.32258559
11/7/2019,18:00:00,7A,5900 HILLEN RD,AUTO THEFT,O,NA,NORTHEAST,-76.58105849,39.36064243
11/7/2019,13:04:00,6J,1100 ASHBURTON ST,LARCENY,O,NA,SOUTHWEST,-76.66166696,39.30053352
11/7/2019,22:10:00,4E,100 W FAYETTE ST,COMMON ASSAULT,O,NA,CENTRAL,-76.61665493,39.29025755
11/7/2019,22:00:00,7A,300 WOODBOURNE AVE,AUTO THEFT,O,NA,NORTHERN,-76.61212492,39.35437711
11/7/2019,22:00:00,6E,3600 KENYON AVE,LARCENY,O,NA,NORTHEAST,-76.56273156,39.31967729
11/7/2019,13:52:00,3AF,100 S EAST AVE,ROBBERY - STREET,O,FIREARM,SOUTHEAST,-76.57187813,39.291167
11/7/2019,17:00:00,6D,200 E BARNEY ST,LARCENY FROM AUTO,O,NA,SOUTHERN,-76.60981178,39.26967868
11/7/2019,9:00:00,6J,100 E 26TH ST,LARCENY,I,NA,NORTHERN,-76.6155688,39.3194888
11/7/2019,18:00:00,6D,3500 KENYON AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.56376594,39.32128564
11/7/2019,16:00:00,6D,5600 SINCLAIR LN,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53624878,39.32592664
11/7/2019,1:00:00,4E,400 N EUTAW ST,COMMON ASSAULT,I,NA,CENTRAL,-76.62114803,39.29393375
11/7/2019,23:00:00,7A,900 CATOR AVE,AUTO THEFT,O,NA,NORTHERN,-76.60343217,39.33920436
11/7/2019,5:00:00,6D,1500 ORLEANS ST,LARCENY FROM AUTO,O,NA,EASTERN,-76.59732334,39.29523826
11/7/2019,6:00:00,6D,700 N CASTLE ST,LARCENY FROM AUTO,O,NA,EASTERN,-76.58875821,39.29865017
11/7/2019,19:04:00,2A,2700 SPAULDING AVE,RAPE,I,OTHER,NORTHERN,-76.66825714,39.35132329
11/7/2019,19:03:00,5A,4500 BONNER RD,BURGLARY,I,NA,NORTHWEST,-76.69252686,39.31991225
11/7/2019,17:30:00,7A,1500 MOUNTMOR CT,AUTO THEFT,O,NA,WESTERN,-76.64440895,39.30644958
11/7/2019,18:00:00,7A,2100 E LOMBARD ST,AUTO THEFT,O,NA,SOUTHEAST,-76.586618,39.29059141
11/7/2019,15:50:00,3AK,NORTH AV & BELAIR RD,ROBBERY - STREET,O,KNIFE,EASTERN,-76.584042,39.312603
11/7/2019,3:00:00,3AF,2400 E NORTH AVE,ROBBERY - STREET,O,FIREARM,EASTERN,-76.58396483,39.31253269
11/7/2019,13:20:00,3AF,ST & EASTERN AV,ROBBERY - STREET,O,FIREARM,SOUTHEAST,-76.5456255,39.287484
11/7/2019,20:00:00,6D,6500 FRANKFORD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54042648,39.31409535
11/7/2019,14:00:00,6D,4200 KOLB AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.5314701,39.35278121
11/7/2019,22:00:00,6D,5600 SINCLAIR LN,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53619896,39.32595062
11/7/2019,21:17:00,4B,3300 ROUND RD,AGG. ASSAULT,O,KNIFE,SOUTHERN,-76.62588222,39.244753
11/7/2019,16:44:00,4C,400 S CONKLING ST,AGG. ASSAULT,O,OTHER,SOUTHEAST,-76.56722967,39.28705404
11/7/2019,19:00:00,6D,100 S EATON ST,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.56566138,39.29140797
11/7/2019,14:10:00,7A,800 WOODWARD ST,AUTO THEFT,O,NA,SOUTHERN,-76.62714178,39.28176035
11/7/2019,16:34:00,3AJF,1900 ARGONNE DR,ROBBERY - CARJACKING,O,FIREARM,NORTHEAST,-76.58205623,39.34049166
11/7/2019,22:00:00,7A,5200 FENWICK AVE,AUTO THEFT,O,NA,NORTHEAST,-76.58641348,39.35149343
11/7/2019,15:34:00,9S,4100 AUDREY AV,SHOOTING,Outside,FIREARM,SOUTHERN,-76.60263779,39.23065079
11/7/2019,20:50:00,1A,400 CAMBRIA ST,HOMICIDE,Outside,FIREARM,SOUTHERN,-76.60558345,39.23675248
11/7/2019,15:34:00,9S,4100 AUDREY AV,SHOOTING,Outside,FIREARM,SOUTHERN,-76.60263779,39.23065079
11/7/2019,19:57:00,6D,0 W FRANKLIN ST,LARCENY FROM AUTO,I,NA,CENTRAL,-76.61586977,39.29517114
11/7/2019,14:45:00,4A,1700 MORELAND AVE,AGG. ASSAULT,O,FIREARM,WESTERN,-76.65589581,39.30762584
11/7/2019,20:25:00,6D,5700 PIMLICO RD,LARCENY FROM AUTO,O,NA,NORTHERN,-76.67153557,39.36123612
11/7/2019,0:10:00,6D,2400 W FRANKLIN ST,LARCENY FROM AUTO,O,NA,WESTERN,-76.655438,39.29329264
11/7/2019,10:07:00,3B,3400 CLIFTON AVE,ROBBERY - STREET,O,NA,SOUTHWEST,-76.67431593,39.31104571
11/7/2019,22:30:00,6E,300 S FREMONT AVE,LARCENY,I,NA,SOUTHERN,-76.62649681,39.28476006
11/7/2019,13:00:00,4E,3900 MAINE AVE,COMMON ASSAULT,I,NA,NORTHWEST,-76.68274855,39.32600675
11/7/2019,12:00:00,6J,0 N MONTFORD AVE,LARCENY,O,NA,SOUTHEAST,-76.58326197,39.29240665
11/7/2019,22:00:00,6D,3400 SHANNON DR,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.56279952,39.32345888
11/7/2019,18:00:00,4E,4700 WAKEFIELD RD,COMMON ASSAULT,I,NA,NORTHWEST,-76.6948937,39.31872861
11/7/2019,13:00:00,4C,4100 MAINE AVE,AGG. ASSAULT,I,OTHER,NORTHWEST,-76.68802803,39.32776716
11/7/2019,0:46:00,3JK,7000 FIELDCREST RD,ROBBERY - RESIDENCE,I,KNIFE,NORTHWEST,-76.70860203,39.36401807
11/7/2019,8:48:00,3CF,6800 REISTERSTOWN RD,ROBBERY - COMMERCIAL,I,FIREARM,NORTHWEST,-76.70749312,39.35991501
11/7/2019,4:41:00,5B,3600 FAIRVIEW AVE,BURGLARY,I,NA,NORTHWEST,-76.67839455,39.32306041
11/7/2019,8:00:00,5A,3700 KINGWOOD SQ,BURGLARY,I,NA,NORTHWEST,-76.70707665,39.36518224
11/7/2019,21:00:00,6D,3300 SHANNON DR,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.56343847,39.32414151
11/7/2019,10:00:00,7A,900 NORTH HILL RD,AUTO THEFT,O,NA,NORTHEAST,-76.60082453,39.33802047
11/7/2019,18:30:00,4E,800 SPEDDEN ST,COMMON ASSAULT,I,NA,WESTERN,-76.65241002,39.29743521
11/7/2019,8:39:00,3P,1700 N BENTALOU ST,ROBBERY - STREET,I,NA,WESTERN,-76.65406215,39.30792045
11/7/2019,15:34:00,4A,4200 AUDREY AVE,AGG. ASSAULT,O,FIREARM,SOUTHERN,-76.60618341,39.22923601
11/7/2019,0:21:00,3B,1800 N CHARLES ST,ROBBERY - STREET,O,NA,CENTRAL,-76.61652589,39.3098482
11/7/2019,15:23:00,3CF,500 N ARLINGTON AVE,ROBBERY - COMMERCIAL,I,FIREARM,WESTERN,-76.63570091,39.29526988
11/7/2019,21:17:00,4E,3300 ROUND RD,COMMON ASSAULT,I,NA,SOUTHERN,-76.62588222,39.244753
11/7/2019,16:56:00,4E,2600 MARBOURNE AVE,COMMON ASSAULT,O,NA,SOUTHERN,-76.64491745,39.25285168
11/7/2019,15:34:00,4A,4200 AUDREY AVE,AGG. ASSAULT,O,FIREARM,SOUTHERN,-76.60618341,39.22923601
11/7/2019,3:45:00,7A,1900 SWANSEA RD,AUTO THEFT,O,NA,NORTHEAST,-76.57946368,39.35571854
11/7/2019,8:00:00,6H,400 W PRATT ST,LARCENY,I,NA,CENTRAL,-76.62079537,39.28619109
11/7/2019,13:30:00,6J,2300 KIRK AVE,LARCENY,I,NA,EASTERN,-76.60421214,39.31615835
11/7/2019,23:45:00,5B,100 W SARATOGA ST,BURGLARY,I,NA,CENTRAL,-76.61735748,39.29290604
11/7/2019,15:01:00,4E,1400 POPLAR GROVE ST,COMMON ASSAULT,I,NA,SOUTHWEST,-76.66550335,39.30358745
11/7/2019,12:15:00,4E,4000 FREDERICK AVE,COMMON ASSAULT,I,NA,SOUTHWEST,-76.68338512,39.28165626
11/7/2019,10:07:00,3B,500 OLDTOWN MA,ROBBERY - STREET,O,NA,EASTERN,-76.60272613,39.29723657
11/7/2019,17:20:00,5A,1800 N BENTALOU ST,BURGLARY,I,NA,WESTERN,-76.65401285,39.30901718
11/7/2019,23:00:00,7A,1800 W BALTIMORE ST,AUTO THEFT,O,NA,WESTERN,-76.64544068,39.28816438
11/7/2019,10:10:00,6C,6300 YORK RD,LARCENY,I,NA,NORTHERN,-76.60974992,39.37053766
11/7/2019,10:50:00,7A,3500 SEVEN MILE LN,AUTO THEFT,O,NA,NORTHWEST,-76.70561996,39.36895671
11/7/2019,0:00:00,6D,1700 CRYSTAL AVE,LARCENY FROM AUTO,O,NA,EASTERN,-76.59291475,39.30815416
11/7/2019,17:30:00,4B,300 S BEECHFIELD AVE,AGG. ASSAULT,O,KNIFE,SOUTHWEST,-76.69364652,39.28135357
11/7/2019,15:51:00,4E,2900 BRIGHTON ST,COMMON ASSAULT,O,NA,SOUTHWEST,-76.66633974,39.30531756
11/7/2019,21:00:00,6E,3200 SHANNON DR,LARCENY,O,NA,NORTHEAST,-76.56522461,39.32464676
11/7/2019,14:00:00,7A,1800 BANK ST,AUTO THEFT,O,NA,SOUTHEAST,-76.59139625,39.28676873
11/7/2019,0:00:00,4E,5300 EASTBURY AVE,COMMON ASSAULT,O,NA,NORTHEAST,-76.55074343,39.32169696
11/7/2019,13:47:00,6J,3900 CLARKS LN,LARCENY,I,NA,NORTHWEST,-76.7033558,39.35966968
11/7/2019,11:28:00,6C,3800 EASTERN AVE,LARCENY,I,NA,SOUTHEAST,-76.56499461,39.28676858
